119967,James Demmel,University of California - Berkeley,1990,Full,Hardware & Architecture,California Institute of Technology - USA,,University of California - Berkeley - USA,,http://www.eecs.berkeley.edu/Faculty/Homepages/demmel.html,,,
64270,Edward Felten,Princeton University,1993,Full,Security & Privacy,California Institute of Technology - USA,University of Washington - USA,University of Washington - USA,,http://www.cs.princeton.edu/~felten/,,,
116059,Jan Prins,University of North Carolina - Chapel Hill,1987,Full,Algorithms & Theory,Syracuse University - USA,Cornell University - USA,Cornell University - USA,,http://www.cs.unc.edu/~prins/,http://www.cs.unc.edu/cms/our-people/faculty/jan-f.-prins,,
114274,Sridhar Hannenhalli,University of Maryland - College Park,,Associate,Bioinformatics & Computational Biology,Indian Institute of Technology - Varanasi - India,University of Central Florida,Pennsylvania State University - USA,,http://www.cs.umd.edu/people/sridhar,http://www.cbmg.umd.edu/faculty/sridharhannenhalli,,
114270,Thomas Funkhouser,Princeton University,2009,Full,Bioinformatics & Computational Biology,Stanford University - USA,University of California - Los Angeles - USA,University of California - Berkeley - USA,,http://www.cs.princeton.edu/~funk/,,,
30590,David Heckerman,University of California - Los Angeles,1979,Full,Bioinformatics & Computational Biology,,,University of California - Los Angeles - USA,,http://research.microsoft.com/en-us/um/people/heckerman/,http://archive.cra.org/Activities/snowbird/2008/slides/Shortliffe_Snowbird08.pdf,,
126316,Henning Schulzrinne,Columbia University,,Full,Networks & Communications,Technische Universität Darmstadt - Germany,University of Cincinnati - USA,University of Massachusetts - Amherst - USA,,http://www.cs.columbia.edu/~hgs/resume/bio.txt,,,
15427,Marc Levoy,Stanford University,1984,Full,Graphics,Cornell University - USA,Cornell University - USA,University of North Carolina - Chapel Hill - USA,,http://graphics.stanford.edu/~levoy/,,,
51567,Peter Kazanzides,Johns Hopkins University,2002,Associate,Bioinformatics & Computational Biology,Brown University - USA,Brown University - USA,Brown University - USA,IBM Thomas J. Watson Research Center - USA,https://jshare.johnshopkins.edu/pkazanz1/public_html/,,,
9821,Ani Nenkova,University of Pennsylvania,2007,Associate,Natural Language & Speech,University of Edinburgh - United Kingdom,,Columbia University - USA,Stanford University - USA,http://www.cis.upenn.edu/~nenkova/,http://www.ilcc.inf.ed.ac.uk/events/ilcc-hcrc-seminar-series/seminar-ani-nenkova,,
116788,Emanuel Todorov,University of Washington,2008,Associate,Artificial Intelligence,West Virginia Wesleyan College - USA,,Massachusetts Institute of Technology - USA,University College London - United Kingdom,http://www.cs.washington.edu/people/faculty/todorov,http://homes.cs.washington.edu/~todorov/biography.pdf,,
37509,Jason Flinn,University of Michigan,,Associate,Operating Systems,,,Carnegie Mellon University - USA,,https://web.eecs.umich.edu/~jflinn/,,,
157946,Ye Xia,University of Florida,2003,Associate,Networks & Communications,Harvard University - USA,Columbia University - USA,University of California - Berkeley - USA,,http://www.cise.ufl.edu/~yx1/,,,
102501,John Hannan,Pennsylvania State University,,Associate,Programming Languages,Cornell University - USA,University of Wisconsin - Madison - USA,University of Pennsylvania - USA,University of Copenhagen - Denmark,http://www.cse.psu.edu/people/hannan,http://www.cse.psu.edu/~hannan,,
94049,Daniel Gildea,University of Rochester,2003,Associate,Machine Learning & Pattern Recognition,University of California - Berkeley - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.cs.rochester.edu/u/gildea/,,,
132458,Radu Stoleru,Texas A&M University,2007,Associate,Real-Time & Embedded Systems,Polytechnic University of Bucharest - Romania,Central Michigan University - USA,University of Virginia - USA,,http://www.cse.tamu.edu/people/faculty,,,
56926,David Lowenthal,University of Arizona,2009,Full,Distributed & Parallel Computing,University of California - Davis - USA,University of Arizona - USA,University of Arizona - USA,,https://www.cs.arizona.edu/~dkl/vita.pdf,,,
31776,Rakesh Vohra,University of Pennsylvania,1984,Full,Algorithms & Theory,University College London - United Kingdom,London School of Economics - United Kingdom,University of Maryland - College Park - USA,,http://www.seas.upenn.edu/directory/profile.php?ID=192,,,
23164,Ran Canetti,Boston University,,Full,Security & Privacy,,,Weizmann Institute of Science - Israel,,http://www.cs.bu.edu/~canetti/,,,
42612,James Aspnes,Yale University,1993,Full,Algorithms & Theory,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Carnegie Mellon University - USA,,http://www.cs.yale.edu/people/aspnes.html,,,
129881,Venkatesan Guruswami,Carnegie Mellon University,2008,Associate,Algorithms & Theory,Indian Institute of Technology - Madras - India,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,University of California - Berkeley - USA,http://www.cs.cmu.edu/~harchol/,http://www.cs.washington.edu/homes/venkat/,,
110899,Dennis Shasha,New York University,1984,Full,Databases,Yale University - USA,Syracuse University - USA,Harvard University - USA,,http://cs.nyu.edu/cs/faculty/shasha/,,,
28227,Mathieu Desbrun,California Institute of Technology,1997,Full,Graphics,École Nationale Supérieure d'Informatique et de Mathématiques Appliquées de Grenoble - France,Institut National Polytechnique de Grenoble - France,Institut National Polytechnique de Grenoble - France,,http://www.geometry.caltech.edu/~mathieu/,http://www.work.caltech.edu/,http://www.cms.caltech.edu/people/2987/profile,
55081,Louiqa Raschid,University of Maryland - College Park,1987,Full,Databases,,,University of Florida - USA,,http://www.cs.umd.edu/people/lraschid,,,
22561,Brian Scassellati,Yale University,2001,Full,Artificial Intelligence,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.yale.edu/homes/scaz/,,,
95859,Tuba Yavuz-Kahveci,University of Florida,2004,Associate,Bioinformatics & Computational Biology,Bilkent University - Turkey,,University of California - Santa Barbara - USA,,http://www.cise.ufl.edu/~tamer/other_files/CV-Kahveci.pdf,,,
90021,Eli Tilevich,Virginia Polytechnic Institute and State University,,Associate,Software Engineering,Pace University - USA,New York University - USA,Georgia Institute of Technology - USA,,http://www.cs.vt.edu/user/tilevich,,,
153498,Omer Egecioglu,University of California - Santa Barbara,1985,Full,Algorithms & Theory,,University of Minnesota - Twin Cities - USA,University of California - San Diego - USA,,http://www.cs.ucsb.edu/~omer/,,,
95856,Karl Crary,Carnegie Mellon University,1998,Associate,Programming Languages,Carnegie Mellon University - USA,,Cornell University - USA,,http://www.cs.cmu.edu/~crary/,,,
85737,Gerard Medioni,University of Southern California,,Full,Computer Education,,University of California - Los Angeles - USA,University of Southern California - USA,University of Southern California - USA,http://iris.usc.edu/people/medioni/,,,
111558,Alexander Barg,University of Maryland - College Park,,Full,Algorithms & Theory,,,Russian Academy of Sciences - Russia,,http://www.cs.umd.edu/people/abarg,,,
157298,David Garlan,Carnegie Mellon University,,Full,Software Engineering,,,Carnegie Mellon University - USA,,http://www.cs.cmu.edu/~garlan/,,,
51694,Ras Bodik,University of California - Berkeley,2002,Full,Programming Languages,Technical University of Košice - Slovakia,University of Pittsburgh - USA,University of Pittsburgh - USA,,http://www.eecs.berkeley.edu/Faculty/Homepages/bodik.html,,,
134846,Pierre Baldi,University of California - Irvine,1999,Full,Bioinformatics & Computational Biology,,Universite Paris X Nanterre - France,California Institute of Technology - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=pfbaldi,,,
4211,Ben Shneiderman,University of Maryland - College Park,1979,Full,Human-Computer Interaction,City College of New York - USA,State University of New York - Stony Brook - USA,State University of New York - Stony Brook - USA,,https://www.cs.umd.edu/~ben/,https://www.linkedin.com/pub/ben-shneiderman/10/40/680,,
68395,Adrian Sandu,Virginia Polytechnic Institute and State University,2003,Full,Scientific Computing,Polytechnic University of Bucharest - Romania,University of Iowa - USA,University of Iowa - USA,,http://www.cs.vt.edu/user/sandu,,,
52673,Bonnie Nardi,University of California - Irvine,,Full,Human-Computer Interaction,,,University of California - Irvine - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=nardi,,,
138991,Peter Bartlett,University of California - Berkeley,2001,Full,Machine Learning & Pattern Recognition,,,University of Queensland - Australia,,http://www.eecs.berkeley.edu/~krste/,,,
89258,Bruce Tidor,Massachusetts Institute of Technology,1994,Full,Bioinformatics & Computational Biology,Harvard University - USA,University of Oxford - United Kingdom,Harvard University - USA,,http://csbi.mit.edu/people/tidor.html,,,
32952,Steve Skiena,State University of New York - Stony Brook,,Full,Algorithms & Theory,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,,http://www.cs.sunysb.edu/~skiena/vita.pdf,,,
13145,Robert Schapire,Princeton University,2002,Full,Algorithms & Theory,Brown University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.princeton.edu/~schapire/,,,
157056,Randal Bryant,Carnegie Mellon University,1984,Full,Real-Time & Embedded Systems,University of Michigan - USA,,Massachusetts Institute of Technology - USA,,http://www.cs.cmu.edu/~bryant/,,,
48412,Ethan Katz-Bassett,University of Southern California,2008,Assistant,Networks & Communications,University of Washington - USA,University of Wisconsin - Madison - USA,University of Washington - USA,,http://www-bcf.usc.edu/~katzbass/,,,
110151,Georg Essl,University of Michigan,2009,Assistant,Artificial Intelligence,Graz University of Technology - Austria,,Princeton University - USA,Massachusetts Institute of Technology - USA,http://web.eecs.umich.edu/~gessl/,,,
90705,Vijay Vazirani,Georgia Institute of Technology,,Full,Algorithms & Theory,Massachusetts Institute of Technology - USA,,University of California - Berkeley - USA,,http://www.cc.gatech.edu/~vazirani/,http://en.wikipedia.org/wiki/Vijay_Vazirani,,
54528,Kevin Skadron,University of Virginia,1999,Full,Hardware & Architecture,Rice University - USA,,Princeton University - USA,,http://www.cs.virginia.edu/people/faculty/skadron.html,,,
7531,David Cheriton,Stanford University,1981,Full,Distributed & Parallel Computing,University of British Columbia - Canada,University of Waterloo - Ontario - Canada,University of Waterloo - Ontario - Canada,,http://www.stanford.edu/~cheriton/,,,
158940,Barzan Mozafari,University of Michigan,2013,Assistant,Databases,Shahid Beheshti University - Iran,University of California - Los Angeles - USA,University of California - Los Angeles - USA,Massachusetts Institute of Technology - USA,http://web.eecs.umich.edu/~mozafari/,,,
71801,Milos Hauskrecht,University of Pittsburgh,,Associate,Artificial Intelligence,,Slovak Technical University - Bratislava - Slovakia,Massachusetts Institute of Technology - USA,,http://www.cs.pitt.edu/people/faculty_listing.php?id=64,,,
25735,Kurt VanLehn,Arizona State University,2008,Full,Machine Learning & Pattern Recognition,,,Massachusetts Institute of Technology - USA,,http://cidse.engineering.asu.edu/directory/kurt-vanlehn/,,,
75869,Farnam Jahanian,University of Michigan,2007,Full,Networks & Communications,University of Texas - Austin - USA,University of Texas - Austin - USA,University of Texas - Austin - USA,,https://web.eecs.umich.edu/~farnam/,,,
48769,Guido Gerig,University of Utah,2007,Full,Computer Vision,,,Swiss Federal Institute of Technology (ETH) - Switzerland,,https://www.cs.utah.edu/people/faculty,,,
155471,William Cohen,Carnegie Mellon University,,Full,Machine Learning & Pattern Recognition,Duke University - USA,,Rutgers - State University of New Jersey - New Brunswick - USA,,http://www.cs.cmu.edu/~wcohen/#bio,,,
132995,Taieb Znati,University of Pittsburgh,1988,Full,Networks & Communications,,Purdue University - USA,Michigan State University - USA,,http://www.cs.pitt.edu/people/faculty_listing.php?id=80,http://people.cs.pitt.edu/~znati/Biography.html,,
77745,Henry Kautz,University of Rochester,2006,Full,Natural Language & Speech,Cornell University - USA,Johns Hopkins University - USA,University of Toronto - Canada,,http://www.cs.rochester.edu/u/kautz/,,,
152026,David I. Zuckerman,University of Texas - Austin,2010,Full,Algorithms & Theory,Harvard University - USA,,University of California - Berkeley - USA,Massachusetts Institute of Technology - USA,http://www.cs.utexas.edu/~diz/,,,
128851,Prasad Tetali,Georgia Institute of Technology,1994,Full,Algorithms & Theory,,New York University - USA,New York University - USA,Mathematical Sciences Research Center - Bell Laboratories - USA,http://people.math.gatech.edu/~tetali/,,,
158923,Douglas Sicker,University of Colorado Boulder,1990,Full,Networks & Communications,University of Pittsburgh - USA,University of Pittsburgh - USA,University of Pittsburgh - USA,,https://www.colorado.edu/cs/users/sicker,,,
67010,Thorsten Joachims,Cornell University,2001,Full,Machine Learning & Pattern Recognition,,Dortmund University - Germany,Dortmund University - Germany,Gesellschaft für Mathematik und Datenverarbeitung - Germany,http://www.cs.cornell.edu/People/tj/,,,
158921,Rebecca Fiebrink,Princeton University,2011,Assistant,Human-Computer Interaction,Ohio State University - USA,McGill University - Montreal - Canada,Princeton University - USA,University of Washington - USA,http://www.cs.princeton.edu/~fiebrink/Rebecca_Fiebrink/welcome.html,,,
139227,Martin Tompa,University of Washington,1978,Full,Bioinformatics & Computational Biology,Harvard University - USA,University of Toronto - Canada,University of Toronto - Canada,University of Washington - USA,http://www.cs.washington.edu/people/faculty/tompa,http://psellos.com/schnapsen/blog/,,
97134,Carlo Tomasi,Duke University,2001,Full,Computer Vision,University of Padua - Italy,University of Massachusetts - Amherst - USA,University of Padua - Italy,Carnegie Mellon University - USA,http://www.cs.duke.edu/~tomasi,,,
158924,Manijeh Razeghi,Northwestern University,1991,Full,Algorithms & Theory,University of Paris - France,University of Paris - France,University of Paris - France,,https://www.mccormick.northwestern.edu/directory/profiles/Manijeh-Razeghi.html,,,
158881,Luis VonAhn,Carnegie Mellon University,2006,Associate,Human-Computer Interaction,Duke University - USA,,Carnegie Mellon University - USA,,http://www.cs.cmu.edu/~biglou/LuisvonAhn_CV.pdf,,,
158882,Salman Avestimehr,Cornell University,2009,Assistant,Scientific Computing,Sharif University of Technology - Tehran - Iran,University of California - Berkeley - USA,University of California - Berkeley - USA,California Institute of Technology - USA,http://www-bcf.usc.edu/~avestime/Home.html,,,
158928,Kayvon Fatahalian,Carnegie Mellon University,2011,Assistant,Human-Computer Interaction,,,Stanford University - USA,,https://www.cs.cmu.edu/~kayvonf/,,,
154170,Alon Efrat,University of Arizona,,Associate,Databases,Technion-Israel Institute of Technology - Israel,Technion-Israel Institute of Technology - Israel,Tel-Aviv University - Israel,,http://www.cs.arizona.edu/~alon/CV/cv3.html,,,
158886,Yury Polyanskiy,Massachusetts Institute of Technology,2011,Assistant,Algorithms & Theory,,Princeton University - USA,Princeton University - USA,,http://people.lids.mit.edu/yp/cv.pdf,http://people.lids.mit.edu/yp/homepage/,,
132843,Bharat Bhargava,Purdue University,1984,Full,Security & Privacy,Punjab University & Indian Institute of Science - India,,Purdue University - USA,,https://www.cs.purdue.edu/people/faculty/bb/,,,
68490,Pedro Domingos,University of Washington,1999,Full,Artificial Intelligence,Technical University of Lisbon - Portugal,University of California - Irvine - USA,University of California - Irvine - USA,,http://homes.cs.washington.edu/~pedrod/vita.pdf,,,
22090,Ugur Cetintemel,Brown University,2001,Full,Databases,Bilkent University - Turkey,Bilkent University - Turkey,University of Maryland - College Park - USA,,https://sites.google.com/a/brown.edu/ugur-cetintemel/,https://research.brown.edu/pdf/1134569408.pdf?nocache=1099151795,,
44100,Scott Stoller,State University of New York - Stony Brook,1999,Full,Software Engineering,Drexel University - USA,Cornell University - USA,Cornell University - USA,,http://www.cs.stonybrook.edu/~stoller,,,
137794,Madhav Marathe,Virginia Polytechnic Institute and State University,1997,Full,Networks & Communications,Indian Institute of Technology - Madras - India,,State University of New York - Albany - USA,Los Alamos National Laboratory - USA,http://ndssl.vbi.vt.edu/people/mmarathe/,,,
154771,John E. Laird,University of Michigan,1986,Full,Machine Learning & Pattern Recognition,University of Michigan - USA,,Carnegie Mellon University - USA,,http://ai.eecs.umich.edu/people/laird/,,,
21041,Tomas Lozano-Perez,Massachusetts Institute of Technology,,Full,Artificial Intelligence,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.csail.mit.edu/user/810,http://people.csail.mit.edu/tlp/,,
17635,Ravi Ramamoorthi,University of California - San Diego,2009,Associate,Graphics,California Institute of Technology - USA,California Institute of Technology - USA,Stanford University - USA,,http://www.cs.berkeley.edu/~ravir/,,,
31782,Dana Nau,University of Maryland - College Park,1979,Full,Artificial Intelligence,Missouri University of Science and Technology - USA,Duke University - USA,Duke University - USA,,http://www.cs.umd.edu/~nau/,,,
158275,Ian G. Harris,University of California - Irvine,,Associate,Hardware & Architecture,,University of California - San Diego - USA,University of California - San Diego - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=iharris,,,
60485,Ahmed Helmy,University of Florida,2006,Associate,Networks & Communications,Cairo University - Cairo - Egypt,University of Southern California - USA,University of Southern California - USA,,http://www.cise.ufl.edu/~helmy/,,,
135560,Ahmed Elmagarmid,Purdue University,1988,Full,Databases,University of Dayton - USA,Ohio State University - USA,Ohio State University - USA,,https://www.cs.purdue.edu/people/faculty/ake/,,,
17204,Tobias Hollerer,University of California - Santa Barbara,2002,Full,Computer Vision,Princeton University - USA,Princeton University - USA,Columbia University - USA,Princeton University - USA,http://www.cs.ucsb.edu/~holl/,,,
73216,Richard Scheines,Carnegie Mellon University,,Full,Human-Computer Interaction,,,University of Pittsburgh - USA,,http://www.hss.cmu.edu/philosophy/scheines/cv.htm,,,
130631,Joan Feigenbaum,Yale University,2000,Full,Algorithms & Theory,Harvard University - USA,,Stanford University - USA,,http://www.cs.yale.edu/people/feigenbaum.html,,,
58575,Claire Cardie,Cornell University,1994,Full,Natural Language & Speech,Yale University - USA,University of Massachusetts - Amherst - USA,University of Massachusetts - Amherst - USA,,http://www.cs.cornell.edu/home/cardie/,,,
146952,Miodrag Potkonjak,University of California - Los Angeles,1995,Full,Algorithms & Theory,,,University of California - Berkeley - USA,,http://www.cs.ucla.edu/~miodrag/bio.htm,,,
19086,Murali Annavaram,University of Southern California,2007,Associate,Hardware & Architecture,,,University of Michigan - USA,,http://www.usc.edu/dept/ee/scip/,,,
130228,Frank Dellaert,Georgia Institute of Technology,2001,Full,Artificial Intelligence,Case Western Reserve University - USA,Catholic University of Leuven - Belgium,Carnegie Mellon University - USA,,http://www.cc.gatech.edu/~dellaert/FrankDellaert/Frank_Dellaert/Frank_Dellaert.html,,,
155573,Russell Schwartz,Carnegie Mellon University,,Full,Bioinformatics & Computational Biology,,,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,http://www.cmu.edu/bio/faculty/schwartz.html,,,
158957,Ladislav Kavan,University of Pennsylvania,2013,Assistant,Graphics,Charles University - Prague - Czech Republic,Charles University - Prague - Czech Republic,Czech Technical University in Prague - Czech Republic,Czech Technical University in Prague - Czech Republic,http://www.seas.upenn.edu/~ladislav/,http://www.jarmilakavanova.cz/ladislav/CV.pdf,,
158954,Corey Toler-Franklin,University of Florida,2014,Assistant,Graphics,Cornell University - USA,Cornell University - USA,Princeton University - USA,University of California - Davis - USA,http://www.coreytoler.com/,,,
158955,Gerome Miklau,University of Massachusetts - Amherst,2005,Associate,Databases,,,University of Washington - USA,,https://www.cs.umass.edu/faculty/directory/miklau_gerome,,,
134978,Shashi Shekhar,University of Minnesota - Twin Cities,1989,Full,Databases,Indian Institute of Technology - Kanpur - India,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www-users.cs.umn.edu/~shekhar/,,,
158953,Selmer Bringsjord,Rensselaer Polytechnic Institute,,Full,Artificial Intelligence,University of Pennsylvania - USA,,Brown University - USA,,http://homepages.rpi.edu/~brings/,http://en.wikipedia.org/wiki/Selmer_Bringsjord,,
158950,Laura Dabbish,Carnegie Mellon University,,Associate,Human-Computer Interaction,University of Southern California - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://lauradabbish.com/,http://www.heinz.cmu.edu/faculty-and-research/faculty-profiles/faculty-details/index.aspx?faculty_id=27,,
158951,Falko Kuester,University of California - San Diego,2001,Affiliate,Graphics,Technical University of Berlin - Germany,University of Michigan - USA,University of California - Davis - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=253,,,
128456,David Bindel,Cornell University,2009,Assistant,Software Engineering,University of Maryland - College Park - USA,,University of California - Berkeley - USA,,http://www.cs.cornell.edu/~bindel/,,,
158888,Alper Ungor,University of Florida,,Associate,Algorithms & Theory,,Rensselaer Polytechnic Institute - USA,University of Illinois at Urbana-Champaign - USA,Duke University - USA,http://cise.ufl.edu/people/faculty/ungor/,,,
1211,Sanjay Ranka,University of Florida,2002,Full,Data Mining,Indian Institute of Technology - Kanpur - India,,University of Minnesota - Twin Cities - USA,,http://cise.ufl.edu/people/faculty/ranka/,,,
49666,Mohammad Mahmoody,University of Virginia,2013,Assistant,Security & Privacy,Sharif University of Technology - Tehran - Iran,,Princeton University - USA,Cornell University - USA,http://www.cs.virginia.edu/~mohammad/files/CV.pdf,,,
158889,Jack Poulson,Georgia Institute of Technology,2013,Assistant,Distributed & Parallel Computing,University of Texas - Austin - USA,University of Texas - Austin - USA,University of Texas - Austin - USA,Stanford University - USA,http://www.cc.gatech.edu/~jpoulson/,,,
21383,Ramin Zabih,Cornell University,1994,Full,Computer Vision,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Stanford University - USA,,http://www.cs.cornell.edu/~rdz/index.htm,,,
129913,Linda Petzold,University of California - Santa Barbara,2003,Full,Scientific Computing,University of Illinois at Urbana-Champaign - USA,,University of Illinois at Urbana-Champaign - USA,,http://www.engineering.ucsb.edu/~cse/,,,
66296,Steven K. Feiner,Columbia University,1985,Full,Human-Computer Interaction,Brown University - USA,,Brown University - USA,,http://www.cs.columbia.edu/~feiner/,,,
134396,Zvi Kedem,New York University,1991,Full,Distributed & Parallel Computing,Technion-Israel Institute of Technology - Israel,Technion-Israel Institute of Technology - Israel,Technion-Israel Institute of Technology - Israel,Massachusetts Institute of Technology - USA,http://cs.nyu.edu/cs/faculty/kedem/,,,
135304,Diane Litman,University of Pittsburgh,2001,Full,Artificial Intelligence,College of William and Mary - USA,University of Rochester - USA,University of Rochester - USA,,http://www.cs.pitt.edu/people/faculty_listing.php?id=68,http://people.cs.pitt.edu/~litman/,,
115549,Val Tannen,University of Pennsylvania,1997,Full,Databases,,,Massachusetts Institute of Technology - USA,,https://www.cs.umass.edu/speakers/val-tannen/2013/oct/10,,,
63499,Jeff Heer,University of Washington,2013,Associate,Human-Computer Interaction,University of California - Berkeley - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.cs.washington.edu/people/faculty/jheer,,,
79838,Brian Kernighan,Princeton University,,Full,Programming Languages,University of Toronto - Canada,,Princeton University - USA,,http://www.cs.princeton.edu/~bwk/,,,
158910,James Cohoon,University of Virginia,1990,Associate,Computer Education,Ramapo College of New Jersey - USA,Columbia University - USA,University of Virginia - USA,,http://people.virginia.edu/~jlc6j/,,,
15467,Pablo Parrilo,Massachusetts Institute of Technology,,Associate,Software Engineering,University of Buenos Aires - Argentina,,California Institute of Technology - USA,,http://www.mit.edu/~parrilo/Parrilo-bio.txt,http://www.mit.edu/~parrilo/,,
89742,Peter Wonka,Arizona State University,2004,Associate,Graphics,Vienna University of Technology - Austria,Vienna University of Technology - Austria,Vienna University of Technology - Austria,,http://cidse.engineering.asu.edu/directory/wonka-peter/,,,
72921,Amin Vahdat,University of California - San Diego,2003,Adjunct,Hardware & Architecture,University of California - Berkeley - USA,,University of California - Berkeley - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=214,,,
97954,Jose Meseguer,University of Illinois at Urbana-Champaign,2001,Full,Programming Languages,,,University of Zaragoza - Spain,University of Santiago de Compostela - Spain & University of California - Berkeley - USA,http://formal.cs.uiuc.edu/meseguer/,https://www.cs.utexas.edu/events/23959,,
97810,George Karypis,University of Minnesota - Twin Cities,1996,Full,Bioinformatics & Computational Biology,University of Minnesota - Twin Cities - USA,University of Minnesota - Twin Cities - USA,University of Minnesota - Twin Cities - USA,,http://www.cs.umn.edu/people/faculty/index.php,http://glaros.dtc.umn.edu/gkhome/index.php,,
105283,Gregory Hager,Johns Hopkins University,2005,Full,Human-Computer Interaction,Luther College - USA,University of Pennsylvania - USA,University of Pennsylvania - USA,,http://www.cs.jhu.edu/~hager/Public/CV/newlongvita.pdf,,,
146677,Charles Isbell - Jr.,Georgia Institute of Technology,,Full,Machine Learning & Pattern Recognition,Georgia Institute of Technology - USA,,Massachusetts Institute of Technology - USA,,http://www.cc.gatech.edu/~isbell/,,,
147787,Alok N Choudhary,Northwestern University,,Full,Computer Vision,Birla Institute of Technology and Science - Pilani - India,University of Massachusetts - Amherst - USA,University of Illinois at Urbana-Champaign - USA,,http://www.ece.northwestern.edu/~choudhar/,,,
156515,Jason Ernst,University of California - Los Angeles,2012,Assistant,Algorithms & Theory,University of Maryland - College Park - USA,,Carnegie Mellon University - USA,Massachusetts Institute of Technology - USA,http://biolchem.ucla.edu/labs/ernst/people.html,,,
98523,Sugih Jamin,University of Michigan,1996,Associate,Networks & Communications,University of California - Berkeley - USA,,University of Southern California - USA,,http://web.eecs.umich.edu/~sugih/,,,
42328,Thomas Wies,New York University,2011,Assistant,Software Engineering,,Saarland University - Germany,Albert Ludwigs University of Freiburg - Germany,Institute of Science and Technology - Austria,http://cs.nyu.edu/wies/,,,
139225,Alberto Apostolico,Georgia Institute of Technology,,Full,Algorithms & Theory,,University of Salerno - Italy,University of Naples - Italy,,http://www.cse.gatech.edu/people/alberto-apostolico,http://www.lincei.it/files/centro_linceo/cv-html/cv_apostolico.html,,
49145,Elena Grigorescu,Purdue University,2012,Assistant,Algorithms & Theory,Bard College - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Georgia Institute of Technology - USA,https://www.cs.purdue.edu/people/faculty/egrigore/,https://www.cs.purdue.edu/news/08-10-12_NewFaculty.html,,
152920,Barnabás Póczos,Carnegie Mellon University,2010,Assistant,Algorithms & Theory,,Eotvos University - Budapest - Hungary,Eotvos University - Budapest - Hungary,University of Alberta - Canada,http://www.cs.cmu.edu/~bapoczos/,,,
153821,Gul Agha,University of Illinois at Urbana-Champaign,,Full,Distributed & Parallel Computing,,,University of Michigan - USA,,http://www.ece.illinois.edu/directory/profile.asp?agha,,,
111178,Tadayoshi Kohno,University of Washington,2006,Associate,Security & Privacy,University of Colorado Boulder - USA,University of California - San Diego - USA,University of California - San Diego - USA,,http://homes.cs.washington.edu/~yoshi/index.html,http://www.cs.washington.edu/abet/cv/submissions/yoshi.html,,
81456,Fabian Monrose,University of North Carolina - Chapel Hill,2008,Full,Security & Privacy,Barry University - USA,New York University - USA,New York University - USA,,http://www.cs.unc.edu/cms/our-people/faculty/fabian-monrose,http://www.cs.unc.edu/~fabian/web.html,,
126365,Shlomo Zilberstein,University of Massachusetts - Amherst,1993,Full,Artificial Intelligence,Technion-Israel Institute of Technology - Israel,,University of California - Berkeley - USA,,https://www.cs.umass.edu/faculty/directory/zilberstein_shlomo,,,
134149,Madhur Tulsiani,University of Chicago,2013,Associate,Algorithms & Theory,Indian Institute of Technology - Kanpur - India,,University of California - Berkeley - USA,Princeton University - USA,http://www.cs.uchicago.edu/people/madhurt,,,
122060,Saman Amarasinghe,Massachusetts Institute of Technology,,Full,Programming Languages,Cornell University - USA,Stanford University - USA,Stanford University - USA,,http://www.csail.mit.edu/user/693,,,
157159,Mihalis Yannakakis,Columbia University,2004,Full,Algorithms & Theory,National Technical University of Athens - Greece,,Princeton University - USA,,http://www.cs.columbia.edu/~mihalis,,,
155286,Mario Szegedy,Rutgers - State University of New Jersey - New Brunswick,2000,Full,Scientific Computing,,,University of Chicago - USA,Hebrew University of Jerusalem - Israel,http://www.cs.rutgers.edu/~szegedy/,,,
158887,Randy Avent,North Carolina State University,,Full,Scientific Computing,University of North Carolina - Chapel Hill - USA,University of North Carolina - Chapel Hill - USA,University of North Carolina - Chapel Hill - USA,,https://www.csc.ncsu.edu/people/rkavent,,,
60668,Azer Bestavros,Boston University,1991,Full,Networks & Communications,Alexandria University - Egypt,Alexandria University - Egypt,Harvard University - USA,,http://azer.bestavros.net/,,,
