97873,Yin Zhang,228778,University of Texas - Austin,2010,Associate,Graphics,Peking University - Beijing - China,Cornell University - USA,Cornell University - USA,,http://www.cs.utexas.edu/~yzhang/,,,
76526,Robert Kraut,211440,Carnegie Mellon University,2000,Full,Human-Computer Interaction,Lehigh University - USA,,Yale University - USA,,http://kraut.hciresearch.org/sites/kraut.hciresearch.org/files/kraut-vita-2013-10.pdf,,,
66228,Luke Olson,145637,University of Illinois at Urbana-Champaign,2005,Associate,Software Engineering,Luther College - USA,University of Iowa - USA,University of Colorado Boulder - USA,,http://lukeo.cs.illinois.edu,,,
106884,Kevin Bowyer,152080,University of Notre Dame - USA,1984,Full,Machine Learning & Pattern Recognition,,,Duke University - USA,,http://cse.nd.edu/people/faculty,https://www.linkedin.com/pub/kevin-w-bowyer/1/271/a14,,
66227,Yiling Chen,166027,Harvard University,2008,Associate,Artificial Intelligence,Renmin University of China - China,Tsinghua University - Beijing - China,Pennsylvania State University - USA,,http://www.seas.harvard.edu/directory/yiling,,,
39496,David Wetherall,236948,University of Washington,1999,Full,Networks & Communications,University of Western Australia - Australia,,Massachusetts Institute of Technology - USA,,http://djw.cs.washington.edu/djw-cv.pdf,,,
35272,Itsik G Pe'er,190150,Columbia University,2011,Associate,Bioinformatics & Computational Biology,Tel Aviv University - Israel,Tel Aviv University - Israel,Tel Aviv University - Israel,,http://www.cs.columbia.edu/~itsik,,,
155183,Nick Hopper,174066,University of Minnesota - Twin Cities,2005,Associate,Security & Privacy,University of Minnesota - Morris - USA,,Carnegie Mellon University - USA,,http://www-users.cs.umn.edu/~hopper/,,,
155185,Francine Berman,194824,Rensselaer Polytechnic Institute,2009,Full,Scientific Computing,University of California - Los Angeles - USA,University of Washington - USA,University of Washington - USA,,http://www.cs.rpi.edu/~bermaf/,http://en.wikipedia.org/wiki/Francine_Berman,,
111774,Benjamin C. Lok,134130,University of Florida,2003,Associate,Graphics,University of Tulsa - USA,University of North Carolina - Chapel Hill - USA,University of North Carolina - Chapel Hill - USA,,http://cise.ufl.edu/people/faculty/lok/,,,
43239,Ben Watson,199193,North Carolina State University,2006,Associate,Graphics,University of California - Irvine - USA,,Georgia Institute of Technology - USA,,http://www.csc.ncsu.edu/people/bwatson,,,
82393,Augustin Chaintreau,190150,Columbia University,2010,Assistant,Networks & Communications,cole Normale Suprieure - France,Universite Pierre et Marie Curie - France,cole Normale Suprieure - France,,http://www.cs.columbia.edu/~augustin/,,,
82392,Keith Edwards,139755,Georgia Institute of Technology,,Full,Human-Computer Interaction,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,,http://en.wikipedia.org/wiki/W._Keith_Edwards,,,
47002,Larry Birnbaum,147767,Northwestern University,1989,Full,Natural Language & Speech,Yale University - USA,Yale University - USA,Yale University - USA,,https://www.mccormick.northwestern.edu/directory/profiles/Larry-Birnbaum.html,,,
8192,Richard Newman,134130,University of Florida,1986,Assistant,Networks & Communications,New College - USA,University of Rochester - USA,University of Rochester - USA,,http://www.cise.ufl.edu/~nemo/,,,
39144,James Morris,211440,Carnegie Mellon University,1982,Full,Programming Languages,Carnegie Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.cmu.edu/~jhm/vita.htm,,,
119166,Alan Borning,236948,University of Washington,1980,Full,Human-Computer Interaction,Reed College - USA,Stanford University - USA,Stanford University - USA,,http://www.cs.washington.edu/people/faculty/borning/,http://www.cs.washington.edu/abet/cv/submissions/borning.html,,
51026,Martin Furer,214777,Pennsylvania State University,1996,Full,Algorithms & Theory,,,Eidgenossische Technische Hochschule - Zurich - Switzerland,,http://www.cse.psu.edu/~furer,http://www.cse.psu.edu/people/furer,,
133238,Li-Shiuan Peh,166683,Massachusetts Institute of Technology,2009,Associate,Networks & Communications,National University of Singapore - Singapore,Stanford University - USA,Stanford University - USA,,http://people.csail.mit.edu/peh/cv_jul13.pdf,,,
39380,Mahesh Viswanathan,145637,University of Illinois at Urbana-Champaign,2001,Associate,Algorithms & Theory,Indian Institute of Technology - Kanpur - India,,University of Pennsylvania - USA,,http://www.cs.uiuc.edu/homes/vmahesh/bio.html,,,
127639,Thomas Vidick,110404,California Institute of Technology,2014,Assistant,Scientific Computing,cole Normale Suprieure - France,University of Paris VII: Denis Diderot - France,University of California - Berkeley - USA,Massachusetts Institute of Technology - USA,http://people.csail.mit.edu/vidick/,,,
111400,Miron Livny,240444,University of Wisconsin - Madison,1983,Full,Distributed & Parallel Computing,Hebrew University of Jerusalem - Israel,Weizmann Institute of Science - Israel,Weizmann Institute of Science - Israel,,http://www.cs.wisc.edu/users/miron,http://pages.cs.wisc.edu/~miron/,,
103613,Chris Hoffmann,243780,Purdue University,1976,Full,Algorithms & Theory,,,University of Wisconsin - Madison - USA,,https://www.cs.purdue.edu/people/faculty/cmh/,,,
145154,Mani Srivastava,110662,University of California - Los Angeles,,Full,Networks & Communications,Indian Institute of Technology - Kanpur - India,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.ee.ucla.edu/people/faculty/faculty-directory/mani-srivastava/,,,
32618,Lawrence Hunter,126614,University of Colorado Boulder,2000,Full,Bioinformatics & Computational Biology,Yale University - USA,Yale University - USA,Yale University - USA,,https://www.colorado.edu/cs/users/llhunter,,,
61243,James Herbsleb,211440,Carnegie Mellon University,1994,Full,Software Engineering,Monmouth College - USA,University of Nebraska - Lincoln - USA,University of Nebraska - Lincoln - USA,University of Michigan - USA,http://herbsleb.org/,http://herbsleb.org/current-vita.pdf,,
55270,John F. Canny,110635,University of California - Berkeley,1987,Full,Artificial Intelligence,Adelaide University - Australia,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.eecs.berkeley.edu/Faculty/Homepages/canny.html,,,
145628,Sumi Helal,134130,University of Florida,2004,Full,Networks & Communications,Alexandria University - Egypt,Alexandria University - Egypt,Purdue University - USA,,http://www.cise.ufl.edu/~helal/,,,
130687,Yousef Saad,174066,University of Minnesota - Twin Cities,,Full,Algorithms & Theory,University of Algiers - Algeria,,University of Grenoble - France,,http://www-users.cs.umn.edu/~saad/,http://www-users.cs.umn.edu/~saad/RES.pdf,,
86252,Kai Hwang,123961,University of Southern California,1985,Full,Networks & Communications,National Taiwan University - Taipei - Taiwan,University of Hawaii - USA,University of California - Berkeley - USA,,http://gridsec.usc.edu/hwang/resume/Hwang-BioSketch-Feb18-2013.pdf,,,
86251,Robert D. Skeel,243780,Purdue University,2004,Full,Bioinformatics & Computational Biology,University of Alberta - Canada,University of Toronto - Canada,University of Alberta - Canada,,https://www.cs.purdue.edu/people/faculty/skeel/,,,
154585,Michael Mozer,126614,University of Colorado Boulder,1988,Full,Artificial Intelligence,Brown University - USA,University of California - San Diego - USA,University of California - San Diego - USA,,https://www.colorado.edu/cs/users/michaelmozer,,,
81577,Cliff Shaffer,233921,Virginia Polytechnic Institute and State University,1987,Full,Algorithms & Theory,University of Maryland - College Park - USA,University of Maryland - College Park - USA,University of Maryland - College Park - USA,,http://people.cs.vt.edu/~shaffer/vitae.pdf,http://people.cs.vt.edu/~shaffer/,,
130331,Hooman Mohseni,147767,Northwestern University,2004,Associate,Bioinformatics & Computational Biology,Amirkabir University of Technology - Iran,Sharif University of Technology - Tehran - Iran,Northwestern University - USA,,http://users.eecs.northwestern.edu/~hmohseni/,,,
32587,Leslie Valiant,166027,Harvard University,1982,Associate,Algorithms & Theory,University of Cambridge - United Kingdom,Imperial College - United Kingdom,University of Warwick - United Kingdom,,http://www.seas.harvard.edu/directory/valiant,,,
4779,Douglas Oard,163286,University of Maryland - College Park,,Full,Human-Computer Interaction,,,University of Maryland - College Park - USA,,http://www.cs.umd.edu/people/oard,http://www.ischool.berkeley.edu/people/visitors/douglasoard,,
69513,Steve Harrison,233921,Virginia Polytechnic Institute and State University,2003,Associate,Human-Computer Interaction,University of California - Berkeley - USA,University of California - Berkeley - USA,,,http://www.cs.vt.edu/user/harrison,,,
81863,Sanmay Das,179867,Washington University - St. Louis,2006,Associate,Artificial Intelligence,Harvard University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,University of California - San Diego - USA,http://cse.wustl.edu/people/Pages/faculty-bio.aspx?faculty=99,,,
43302,David Thuente,199193,North Carolina State University,2001,Full,Networks & Communications,Lorse College - USA,University of Kansas - USA,University of Kansas - USA,,http://www.csc.ncsu.edu/research/newsletter/2002/,,,
9948,Ramalingam Chellappa,163286,University of Maryland - College Park,,Full,Computer Vision,,,Purdue University - USA,,http://www.cs.umd.edu/people/chella,,,
56728,Samir Khuller,163286,University of Maryland - College Park,,Full,Algorithms & Theory,Indian Institute of Technology - Kanpur - India,Cornell University - USA,Cornell University - USA,,https://www.cs.umd.edu/~samir/,,,
33693,Remzi Arpaci-Dusseau,240444,University of Wisconsin - Madison,2000,Full,Operating Systems,University of Michigan - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.cs.wisc.edu/users/remzi,http://pages.cs.wisc.edu/~remzi/,,
43497,Teofilo Gonzalez,110705,University of California - Santa Barbara,2011,Full,Algorithms & Theory,Monterrey Institute of Technology and Higher Education - Mexico,,University of Minnesota - Twin Cities - USA,,http://www.cs.ucsb.edu/~teo/,,,
56878,James A. Jones,110653,University of California - Irvine,2008,Assistant,Software Engineering,Ohio State University - USA,,Georgia Institute of Technology - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=jajones,http://jamesajones.com/,,
96604,Alexei (Alyosha) Efros,110635,University of California - Berkeley,2013,Associate,Computer Vision,University of Utah - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,University of Oxford - United Kingdom,http://www.cs.cmu.edu/~./efros/,,,
135541,Seymour Goodman,139755,Georgia Institute of Technology,2000,Full,Security & Privacy,Columbia University - USA,California Institute of Technology - USA,California Institute of Technology - USA,,http://www.iac.gatech.edu/faculty-and-staff/faculty/bio/goodman,,,
69330,Wei-Chung Lin,147767,Northwestern University,,Associate,Computer Vision,National Taiwan University - Taipei - Taiwan,Michigan State University - USA,Purdue University - USA,,http://www.mccormick.northwestern.edu/directory/profiles/Wei-Chung-Lin.html,,,
56658,Gary Bishop,199120,University of North Carolina - Chapel Hill,1991,Full,Graphics,Southern Polytechnic State University - USA,University of North Carolina - Chapel Hill - USA,University of North Carolina - Chapel Hill - USA,,http://www.cs.unc.edu/cms/our-people/faculty/gary-bishop,http://www.cs.unc.edu/~gb/,,
88066,Michael Fredman,186380,Rutgers - State University of New Jersey - New Brunswick,,Full,Distributed & Parallel Computing,California Institute of Technology - USA,,Stanford University - USA,,http://en.wikipedia.org/wiki/Michael_Fredman,,,
88065,Susan Hohenberger,162928,Johns Hopkins University,,Associate,Security & Privacy,Ohio State University - USA,,Massachusetts Institute of Technology - USA,IBM Research - Zurich - Switzerland,http://www.cs.jhu.edu/~susan/,,,
117296,Vincent Conitzer,198419,Duke University,2006,Full,Artificial Intelligence,Harvard University - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.cs.duke.edu/~conitzer/,http://www.cs.duke.edu/people/faculty/?csid=1612,,
119820,Carl A. Gunter,145637,University of Illinois at Urbana-Champaign,2004,Full,Programming Languages,University of Chicago - USA,,University of Wisconsin - Madison - USA,,http://cgunter.web.cs.illinois.edu/?page_id=6,,,
121965,Gregory H. Wakefield,170976,University of Michigan,1992,Associate,Multimedia,University of Minnesota - Twin Cities - USA,University of Minnesota - Twin Cities - USA,University of Minnesota - Twin Cities - USA,,http://sitemaker.umich.edu/gregory.h.wakefield/home,,,
128431,Randal Burns,162928,Johns Hopkins University,2001,Associate,Machine Learning & Pattern Recognition,Stanford University - USA,University of California - Santa Cruz - USA,University of California - Santa Cruz - USA,,http://hssl.cs.jhu.edu/~randal/rbcv.pdf,,,
56788,Donald Chiarulli,215293,University of Pittsburgh,1986,Full,Distributed & Parallel Computing,Louisiana State University - USA,Virginia Polytechnic Institute and State University - USA,Louisiana State University - USA,,http://www.cs.pitt.edu/people/faculty_listing.php?id=59,,,
